countryLabel,location,population,index,indexDate
Belgium,Point(4.668055555 50.641111111),10192264,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10309725,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),4827834,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10115603,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9189737,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10181245,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10192264,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9189737,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10181245,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10192264,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9189737,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10181245,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10192264,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9189737,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10181245,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10192264,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9189737,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10181245,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10192264,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9848647,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9189737,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10181245,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10192264,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9848647,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9189737,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10181245,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10192264,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9848647,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9189737,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10181245,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10192264,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9848647,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9189737,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10181245,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10136811,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9861823,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),6693546,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10136811,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9861823,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),6693546,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10136811,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9861823,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),6693546,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10136811,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9861823,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),6693546,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10136811,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9861823,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),6693546,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10136811,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9861823,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),6693546,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10136811,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9861823,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),6693546,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10136811,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9861823,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),6693546,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10136811,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9861823,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),6693546,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10665140,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10130398,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10203008,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10665140,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10130398,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10203008,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10665140,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10130398,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10203008,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10665140,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10130398,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10203008,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10665140,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10130398,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10203008,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10665140,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10130398,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10203008,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10665140,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10130398,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10203008,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10665140,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10130398,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10203008,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10665140,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10130398,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10203008,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10045158,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9839534,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11047744,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10625700,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10045158,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9839534,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11047744,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10045158,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9839534,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11047744,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10045158,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9839534,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11047744,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10045158,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9839534,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11047744,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10045158,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9839534,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11047744,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10045158,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9839534,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11047744,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10045158,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9839534,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11047744,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10045158,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9839534,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11047744,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),8512185,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9220578,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10666866,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),8512185,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9220578,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10666866,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),8512185,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9220578,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10666866,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),8512185,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9220578,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10666866,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),8512185,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9220578,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10666866,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9859242,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),8512185,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9220578,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10666866,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9859242,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),8512185,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9220578,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10666866,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9859242,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),8512185,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9220578,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10666866,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9859242,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),8512185,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9220578,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11431406,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9818227,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11209044,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11431406,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9818227,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11209044,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10376133,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11431406,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9818227,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11209044,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10376133,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11431406,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9818227,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10376133,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11431406,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9818227,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10376133,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11431406,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9818227,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10376133,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11431406,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9818227,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10376133,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11431406,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9818227,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10376133,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11431406,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9818227,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10309725,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9183948,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10309725,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9183948,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10309725,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9183948,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10309725,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9183948,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10309725,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9183948,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10309725,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9183948,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10309725,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9183948,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10309725,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9183948,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10666866,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10309725,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9183948,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9937697,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9741720,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10376133,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10625700,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9937697,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9741720,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10376133,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10625700,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9937697,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9741720,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10625700,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9937697,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9741720,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10625700,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9937697,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9741720,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10625700,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9937697,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9741720,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10625700,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9937697,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9741720,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10625700,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9937697,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9741720,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10625700,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9937697,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9741720,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11584008,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11267910,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9859242,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11584008,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11267910,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9859242,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11584008,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11267910,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9859242,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11209044,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11584008,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11267910,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9859242,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11209044,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11584008,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11267910,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9859242,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11209044,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11584008,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11267910,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11209044,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11584008,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11267910,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11209044,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11584008,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11267910,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11209044,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11584008,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),11267910,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10100341,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9655549,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10239085,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10100341,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9655549,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10239085,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10100341,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9655549,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10239085,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10100341,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9655549,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10239085,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10100341,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9655549,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10239085,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10100341,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9655549,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10239085,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10100341,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9655549,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10239085,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10100341,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9655549,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10239085,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10100341,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9655549,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10239085,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9580991,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9858308,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9580991,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9858308,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9580991,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9858308,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9580991,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9858308,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9580991,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9858308,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.928,2020-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9580991,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9858308,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.921,2014-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9580991,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9858308,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.927,2016-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9580991,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9858308,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.933,2018-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9580991,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9858308,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.916,2013-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9901664,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9800700,0.936,2019-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9901664,0.931,2017-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),9901664,0.937,2021-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10355844,0.924,2015-01-01T00:00:00Z
Belgium,Point(4.668055555 50.641111111),10263414,0.924,2015-01-01T00:00:00Z
